BHK,Rent,Size,Super Area,Carpet Area,Built Area,Mumbai,Chennai,Bangalore,Hyderabad,Delhi,Kolkata,Semi-Furnished,Unfurnished,Furnished,Bachelors/Family,Bachelors,Family,Bathroom
2,9.392661928770137,6.396929655216146,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2
4,11.84939770159144,7.8632667240095735,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4
2,9.210340371976184,6.993932975223189,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,11.238488619268468,6.601230118728877,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2
2,9.615805480084347,6.907755278982137,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2
2,11.03488966402723,6.476972362889683,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2
2,8.612503371220562,6.214608098422191,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2
1,8.699514748210191,5.857933154483459,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2,10.915088464214607,6.476972362889683,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,8.85366542803745,6.618738983517219,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
3,10.239959789157341,6.907755278982137,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
1,8.922658299524402,6.214608098422191,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,9.305650551780507,6.272877006546167,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,8.517193191416238,6.907755278982137,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2,8.987196820661973,6.309918278226516,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,9.392661928770137,6.84587987526405,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.546812608597396,6.345636360828596,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2
3,9.769956159911606,6.907755278982137,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2
3,8.987196820661973,4.663439094112067,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,9.104979856318357,6.396929655216146,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2,9.903487552536127,7.003065458786462,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
1,9.615805480084347,4.248495242049359,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,9.546812608597396,6.684611727667927,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
1,10.308952660644293,6.476972362889683,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
3,9.210340371976184,7.1308988302963465,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
2,9.615805480084347,5.991464547107982,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
3,11.156250521031495,8.117908942383155,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3
2,8.987196820661973,6.476972362889683,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,9.798127036878302,6.802394763324311,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.903487552536127,7.2640301428995295,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2
2,9.903487552536127,6.907755278982137,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
3,11.225243392518447,7.52294091807237,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3
3,9.740968623038354,7.495541943884256,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3
3,12.100712129872347,7.346010209913293,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
3,10.126631103850338,6.1092475827643655,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2
3,10.308952660644293,7.600902459542082,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2
2,9.615805480084347,7.170119543449628,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2
1,8.987196820661973,5.857933154483459,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
4,10.308952660644293,7.495541943884256,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4
3,10.714417768752456,7.51425465281641,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
2,10.596634733096073,6.907755278982137,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2
2,10.126631103850338,5.075173815233827,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2
1,10.308952660644293,6.327936783729195,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2
1,10.46310334047155,6.214608098422191,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
1,9.740968623038354,6.309918278226516,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
2,10.308952660644293,7.24422751560335,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2
2,9.392661928770137,6.620073206530356,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
3,9.615805480084347,5.2574953720277815,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
2,11.289781913656018,6.620073206530356,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
2,9.392661928770137,6.802394763324311,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2
2,9.392661928770137,7.090076835776092,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
2,9.305650551780507,4.174387269895637,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,9.769956159911606,7.090076835776092,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
4,10.46310334047155,6.684611727667927,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3
1,10.736396675471232,6.214608098422191,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,8.85366542803745,5.991464547107982,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
4,10.51867319162636,7.90100705199242,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4
2,10.950806546816688,6.565264970035361,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,9.392661928770137,6.802394763324311,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,8.987196820661973,6.620073206530356,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2,9.615805480084347,6.956545443151569,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.433483923290392,6.856461984594587,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2
2,9.852194258148577,7.495541943884256,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,11.407564949312402,7.313220387090301,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
1,8.294049640102028,5.991464547107982,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
3,9.998797732340453,7.170119543449628,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,3
4,11.608235644774552,7.9724660159745655,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,4
2,9.648595302907339,6.396929655216146,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2
1,10.126631103850338,6.194405391104672,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
4,11.002099841204238,7.824046010856292,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4
3,10.46310334047155,7.1308988302963465,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2
3,9.903487552536127,7.1308988302963465,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
4,11.608235644774552,8.086410275323782,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,5
2,9.210340371976184,6.529418838262226,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
1,10.373491181781864,6.956545443151569,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
3,11.695247021764184,7.6544432264701125,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3
2,9.392661928770137,6.684611727667927,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
1,8.517193191416238,5.857933154483459,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
2,9.903487552536127,7.007600613951853,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.903487552536127,6.396929655216146,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2
2,10.308952660644293,6.802394763324311,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2
2,9.615805480084347,6.907755278982137,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,10.308952660644293,7.047517221357296,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2
2,9.350102314351341,6.880384082186005,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2
3,11.407564949312402,6.907755278982137,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
2,10.46310334047155,6.802394763324311,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2
1,10.043249494911286,6.1092475827643655,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
1,8.411832675758411,5.480638923341991,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,10.714417768752456,6.551080335043404,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,9.472704636443673,6.396929655216146,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,10.126631103850338,7.24422751560335,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,3
1,8.648221453822641,6.1092475827643655,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
2,9.51044496442652,6.476972362889683,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2
3,11.225243392518447,7.600902459542082,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3
1,10.126631103850338,6.095824562432225,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
3,9.392661928770137,6.802394763324311,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.711115659888671,7.090076835776092,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.711115659888671,7.003065458786462,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
3,9.210340371976184,7.090076835776092,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
3,9.95227771670556,6.907755278982137,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3
3,9.546812608597396,6.396929655216146,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,3
3,8.779557455883728,7.3777589082278725,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,9.305650551780507,6.551080335043404,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
1,9.392661928770137,5.991464547107982,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
3,10.126631103850338,7.600902459542082,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3
2,8.922658299524402,6.551080335043404,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,9.546812608597396,6.803505257608338,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
1,8.779557455883728,6.476972362889683,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
3,10.085809109330082,7.265429723253953,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.210340371976184,6.551080335043404,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,9.615805480084347,6.887552571664617,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
1,9.305650551780507,6.684611727667927,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
2,11.082142548877775,6.829793737512425,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
1,9.104979856318357,6.309918278226516,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,9.104979856318357,6.690842277418564,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3,10.4341158035983,7.313220387090301,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3
4,12.542544882151386,7.824046010856292,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,6
3,11.225243392518447,7.1308988302963465,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,3
2,9.615805480084347,6.802394763324311,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,10.46310334047155,7.170119543449628,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,8.699514748210191,6.309918278226516,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
2,9.615805480084347,7.27931883541462,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
2,9.546812608597396,7.090076835776092,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2
4,11.918390573078392,7.170119543449628,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,4
3,10.915088464214607,7.795646536334594,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
1,9.104979856318357,5.991464547107982,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,9.711115659888671,4.499809670330265,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
3,10.819778284410283,6.692083742506628,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
3,12.206072645530174,7.2078598714324755,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,3
2,9.472704636443673,6.907755278982137,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2,8.699514748210191,6.052089168924417,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,9.615805480084347,6.802394763324311,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,10.545341438708522,6.327936783729195,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
2,10.043249494911286,6.802394763324311,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
1,8.517193191416238,5.991464547107982,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1,9.615805480084347,6.551080335043404,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,10.714417768752456,6.872128101338986,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2
3,11.918390573078392,7.1308988302963465,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
2,9.104979856318357,6.173786103901937,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2,9.305650551780507,6.866933284461882,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2
1,8.987196820661973,6.684611727667927,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
2,11.082142548877775,6.551080335043404,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
2,9.798127036878302,6.907755278982137,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2
3,9.740968623038354,7.1308988302963465,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3
3,9.210340371976184,6.684611727667927,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,9.210340371976184,6.551080335043404,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,10.373491181781864,6.1092475827643655,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2
3,10.596634733096073,7.583247524303362,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
1,9.350102314351341,5.991464547107982,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,9.472704636443673,6.309918278226516,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2
4,12.100712129872347,7.4673710669175595,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,4
1,9.95227771670556,5.953243334287785,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1,10.373491181781864,6.214608098422191,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1,8.699514748210191,7.67786350067821,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
1,8.85366542803745,5.991464547107982,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,9.104979856318357,6.214608098422191,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,9.51044496442652,6.1092475827643655,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
2,10.4341158035983,6.721425700790643,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,9.104979856318357,6.774223886357614,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
3,11.407564949312402,6.874198495453294,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
4,11.84939770159144,8.21554741194707,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,5
2,9.392661928770137,7.090076835776092,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
3,11.289781913656018,7.618742377670413,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3
3,9.259130536145614,7.090076835776092,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
3,10.085809109330082,7.358830898342354,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3
1,8.779557455883728,5.991464547107982,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
4,12.89921982609012,7.793174347189205,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,5
3,9.680344001221918,6.907755278982137,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2
2,9.392661928770137,6.684611727667927,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.798127036878302,7.170119543449628,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
2,10.085809109330082,6.396929655216146,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2
1,9.305650551780507,6.309918278226516,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,10.714417768752456,6.1092475827643655,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
2,9.472704636443673,6.907755278982137,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
1,8.922658299524402,6.476972362889683,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,10.043249494911286,6.824373670043086,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
6,10.308952660644293,8.34283980427146,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,5
4,9.210340371976184,7.090076835776092,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2
2,9.680344001221918,7.195187320178709,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2
1,9.998797732340453,5.634789603169249,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2,9.472704636443673,7.110696122978827,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2
2,9.903487552536127,6.551080335043404,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2
2,9.210340371976184,6.606650186198215,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
3,9.998797732340453,7.090076835776092,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2
2,9.615805480084347,4.605170185988092,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
3,10.819778284410283,7.27931883541462,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
2,11.002099841204238,6.620073206530356,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
3,10.085809109330082,7.346010209913293,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3
1,10.596634733096073,6.1092475827643655,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
3,10.46310334047155,7.2078598714324755,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2
2,9.680344001221918,7.438383530044307,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,10.545341438708522,6.476972362889683,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2
2,11.03488966402723,6.620073206530356,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,9.392661928770137,7.003065458786462,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
1,8.517193191416238,6.214608098422191,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2,9.798127036878302,6.620073206530356,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.775654181026242,6.907755278982137,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2
3,10.858998997563564,5.298317366548036,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2
3,10.87804719253426,7.7406644019172415,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3
2,9.615805480084347,7.1180162044653335,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
1,9.903487552536127,5.521460917862246,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,8.699514748210191,6.214608098422191,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
2,9.615805480084347,6.396929655216146,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
1,9.210340371976184,5.966146739123692,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1,8.699514748210191,5.991464547107982,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,11.512925464970229,6.684611727667927,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
2,9.305650551780507,6.684611727667927,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
2,10.819778284410283,6.802394763324311,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,10.668955394675699,7.047517221357296,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,8.987196820661973,7.003065458786462,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2,9.259130536145614,7.003065458786462,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,9.51044496442652,6.551080335043404,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2
2,9.680344001221918,6.745236349484363,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,8.987196820661973,6.551080335043404,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2
3,9.546812608597396,7.3777589082278725,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2
2,9.615805480084347,6.551080335043404,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
4,12.429216196844383,7.937374696163295,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,4
4,9.903487552536127,7.549609165154532,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4
1,9.95227771670556,6.1092475827643655,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2
2,9.581903928408666,6.897704943128636,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
2,9.740968623038354,6.907755278982137,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
1,8.699514748210191,5.857933154483459,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2,9.615805480084347,6.824373670043086,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,10.714417768752456,6.646390514847729,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2
3,11.918390573078392,7.2078598714324755,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
1,8.779557455883728,5.991464547107982,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,9.104979856318357,6.856461984594587,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
1,9.259130536145614,5.0106352940962555,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
2,9.472704636443673,5.298317366548036,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2
1,9.472704636443673,6.238324625039508,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
2,9.433483923290392,7.24422751560335,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
1,8.699514748210191,3.912023005428146,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3,10.819778284410283,7.3777589082278725,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3
2,9.615805480084347,7.003065458786462,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,8.612503371220562,5.298317366548036,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,11.156250521031495,7.965545573129992,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3
2,11.77528972943772,6.907755278982137,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,9.305650551780507,6.856461984594587,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,9.680344001221918,7.003065458786462,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
3,9.392661928770137,6.907755278982137,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2
2,13.304684934198283,6.856461984594587,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2
1,9.769956159911606,6.173786103901937,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2
2,10.146433731146518,7.29641326877392,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2
3,11.396391648714276,6.837332814685591,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
4,12.429216196844383,7.3427791893318455,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,5
3,11.512925464970229,7.090076835776092,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
1,8.987196820661973,6.214608098422191,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,9.998797732340453,6.551080335043404,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2
4,9.472704636443673,7.090076835776092,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
3,11.461632170582678,7.2078598714324755,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
3,10.165851817003619,7.346010209913293,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2
3,10.126631103850338,7.162397497355718,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3
2,10.596634733096073,6.626717749249025,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2
3,10.698739956033227,5.298317366548036,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3
2,9.159047077588632,6.907755278982137,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,9.210340371976184,6.659293919683638,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3,10.4341158035983,7.025538314638521,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,3
3,9.648595302907339,7.3777589082278725,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3
2,10.819778284410283,6.745236349484363,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,9.210340371976184,6.551080335043404,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
2,10.839580911706463,6.892641641172089,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
1,9.615805480084347,5.991464547107982,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2,9.392661928770137,6.907755278982137,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2
2,10.596634733096073,6.476972362889683,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,9.472704636443673,6.907755278982137,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,9.903487552536127,6.476972362889683,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3,11.512925464970229,7.600902459542082,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3
1,9.392661928770137,5.991464547107982,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1,8.987196820661973,5.638354669333745,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,9.903487552536127,7.090076835776092,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,8.294049640102028,4.605170185988092,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,9.392661928770137,6.396929655216146,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3,10.819778284410283,7.1891677384203225,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
4,12.468436909997665,7.6236419465115715,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,5
2,9.680344001221918,6.684611727667927,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,10.4341158035983,6.396929655216146,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2
2,11.225243392518447,6.802394763324311,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2
